es-en.1	2		that the current programme is the basis on which a compromise agreement can be found for the extension of financial assistance.	s1
es-en.1	2		that the current programme is the basis on which a compromise agreement for the extension of financial assistance can be found.	s5
es-en.1	2		that the current programme is the basis on which a compromise agreement for the extension of financial assistance can be found.	s9
		----		
		----		
		----		
es-en.1	3	----	Además, acepta que esa extensión sea revisada por la Comisión Europea, el BCE y el FMI	
es-en.1	3	----	You further agree that this extension be reviewed by the European Commission, the ECB and the IMF	
		----		
es-en.1	3		In addition, it accepts that this extension will be reviewed by the European Commission, the ECB and the IMF	s8
es-en.1	3		Additionally, you agree that that extension be reviewed by the European Commission, the ECB, and the IMF	s7
es-en.1	3		Furthermore, it agrees that this extension may be reviewed by the European Commission, the ECB and the IMF	s4
es-en.1	3		It further agrees that this extension be reviewed by the European Commission, the ECB and the IMF	s1
es-en.1	3		You further agree that this extension be reviewed by the European Commission, the ECB and the IMF	s3
es-en.1	3		Greece further agrees that this extension be reviewed by the European Commission, the ECB and the IMF	s12
es-en.1	3		You further agree that this extension be reviewed by the European Commission, the ECB, and the IMF	s9
es-en.1	3		It also agrees for this extension to be reviewed by the European Commission, the ECB and the IMF	s5
es-en.1	3		It also accepts that this extension shall be reviewed by the European Commission, the ECB and the IMF	s2
es-en.1	3		Greece further agrees that this extension be reviewed by the European Commission, the ECB and the IMF	s16
es-en.1	3		it also agrees that this extension be reviewed by the European Commission, the ECB and the IMF	s6
		----		
		----		
		----		
es-en.1	4	----	-las tres instituciones anteriormente conocidas como troika—, aunque presumiblemente a partir de ahora ese trío operará por separado.	
es-en.1	4	----	-three institutions formerly known as troika, although presumably now that trio will operate separately.	
		----		
es-en.1	4		-- the three institutions previously  known as troika--, although presumably now they will operate separately.	s6
es-en.1	4		-three institutions formerly known as troika, although that trio will presumably operate separately from now on.	s16
es-en.1	4		- the three institutions formerly known as troika, although presumably now that trio will operate separately.	s1
es-en.1	4		-three institutions formerly known as troika, although presumably now that trio will operate separately.	s3
es-en.1	4		-three institutions formerly known as troika-although presumably now that trio will operate separately.	s2
es-en.1	4		-three institutions formerly known as troika, although presumably now that trio will operate separately.	s12
es-en.1	4		- three institutions formerly known as troika - although presumably now that trio will operate separately.	s4
es-en.1	4		-the three institutions formerly known as troika- although presumably that trio will now operate separately.	s8
es-en.1	4		-The three institutions were formerly known as troika, although it is now presumed that the trio will operate separately.	s9
es-en.1	4		-three institutions formerly known as troika, although it is presumed that the trio will now operate separately.	s7
es-en.1	4		-three institutions formerly known as troika, although presumably now that trio will operate separately.	s5
		----		
		----		
		----		
es-en.1	5	----	El presidente de la Comisión, Jean-Claude Juncker, ve en la petición del Gobierno griego "señales positivas"	
es-en.1	5	----	The President of the Commission, Jean-Claude Juncker, at the request of the Greek Government sees "positive signs"	
		----		
es-en.1	5		The President of the Commission, Jean-Claude Juncker, sees "positive signs" on the  Greek Government's request	s7
es-en.1	5		The President of the Commission, Jean-Claude Juncker, at the request of the Greek Government sees "positive signs"	s5
es-en.1	5		The President of the Commission, Jean-Claude Juncker, sees within the Greek Government's petition "positive signs"	s1
es-en.1	5		The President of the Commission, Jean-Claude Juncker, sees "positive signs" in the Greek Government's petition	s12
es-en.1	5		The President of the Commission, Jean-Claude Juncker considers that there are positive signs in the request of the Greek Government	s6
es-en.1	5		The President of the Commission, Jean-Claude Juncker, sees "positive signs" in the Greek government's request	s2
es-en.1	5		The President of the Commission, Jean-Claude Juncker, at the request of the Greek Government, sees "positive signs"	s4
es-en.1	5		The President of the Commission, Jean-Claude Juncker, sees "positive signs" in the Greek Government request	s3
es-en.1	5		The President of the Commission, Jean-Claude Juncker, sees "positive signs" in the request of the Greek Government	s8
es-en.1	5		The President of the Commission, Jean-Claude Juncker, at the request of the Greek Government sees "good signs"	s16
es-en.1	5		The President of the Commission, Jean-Claude Juncker, at the request of the Greek Government sees "positive signs"	s9
		----		
		----		
		----		
es-en.1	6	----	que pueden allanar el camino hacia un compromiso entre Atenas y sus socios del euro.	
es-en.1	6	----	that can pave the way for a compromise between Athens and its partners in the euro.	
		----		
es-en.1	6		that can pave the way for a compromise between Athens and its euro partners.	s7
es-en.1	6		that can pave the way for a compromise between Athens and its partners in the euro.	s3
es-en.1	6		that could pave the way for a compromise between Athens and its euro partners.	s12
es-en.1	6		that can pave the way for a compromise between Athens and its partners in the euro.	s1
es-en.1	6		that can pave the way for a compromise between Athens and its euro partners.	s9
es-en.1	6		that could pave the way for a compromise between Athens and its Euro partners.	s4
es-en.1	6		that can pave the way for an agreement between Athens and its partners in the euro.	s6
es-en.1	6		that can pave the way for a compromise between Athens and its partners in the Eurozone.	s5
es-en.1	6		that can pave the way for a compromise between Athens and its partners in the euro.	s2
es-en.1	6		that can pave the way for a compromise between Athens and its partners in the Euro.	s16
es-en.1	6		that can pave the way for a compromise between Athens and its euro partners.	s8
		----		
		----		
		----		
es-en.1	7	----	El presidente Juncker, que ha mantenido conversaciones intensas con el presidente del Eurogrupo, Jeroen Dijsselbloem,	
es-en.1	7	----	President Juncker, who has held intensive talks with the President of the Eurogroup, Jeroen Dijsselbloem,	
		----		
es-en.1	7		President Juncker, who has held intensive talks with the President of Eurogroup, Jeroen Dijsselbloem,	s3
es-en.1	7		President Juncker, who has held intense talks with the President of the Eurogroup, Jeroen Dijsselbloem,	s1
es-en.1	7		President Juncker, who has held intensive talks with the President of the Eurogroup, Jeroen Dijsselbloem,	s4
es-en.1	7		President Juncker, who has held intensive talks with the President of the Eurogroup, Jeroen Dijsselbloem,	s9
es-en.1	7		President Juncker, who has had intensive discussions with the President of the European Union, Jeroen Dijsselbloem,	s16
es-en.1	7		President Juncker, who has held intensive talks with the President of the Eurogroup, Jeroen Dijsselbloem,	s5
es-en.1	7		President Juncker, who held intensive talks with the President of Eurogroup, Jeroen Dijsselbloem,	s12
es-en.1	7		President Juncker, who has held intensive talks with the President of the Eurogroup, Jeroen Dijsselbloem,	s7
es-en.1	7		President Juncker, who has held intensive conversations with the President of the Eurogroup, Jeroen Dijsselbloem,	s8
es-en.1	7		President Juncker, who has held regular conversations with the President of the Eurogroup, Jeroen Dijsselbloem,	s6
es-en.1	7		President Juncker, who has held intensive talks with the President of the Eurogroup, Jeroen Dijsselbloem,	s2
		----		
		----		
		----		
es-en.1	8	----	y con el primer ministro griego, Alexis Tsipras, durante la noche y también esta mañana,	
es-en.1	8	----	and with the Greek Prime Minister, Alexis Tsipras, during the night, and this morning,	
		----		
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, during the night, and this morning,	s7
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, throughout the night and also this morning,	s2
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, during last night and this morning	s5
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, last night, and this morning,	s12
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, in the evening as well as  this morning,	s8
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, during the night, and this morning,	s6
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, throughout the night, and this morning,	s9
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, during the night and also this morning,	s4
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, during the night, and this morning,	s3
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, overnight and this morning,	s16
es-en.1	8		and with the Greek Prime Minister, Alexis Tsipras, during the night, and this morning,	s1
		----		
		----		
		----		
es-en.1	9	----	ve en esta carta de petición una señal positiva, ha indicado el portavoz comunitario Margaritis Schinas.	
es-en.1	9	----	seen in this letter of request a positive signal, said community spokesman Margaritis Schinas.	
		----		
es-en.1	9		sees a positive sign in this letter of request, said community spokesman Margaritis Schinas.	s3
es-en.1	9		a positive signal can be seen in this letter of request, said community spokesman Margaritis Schinas.	s1
es-en.1	9		sees in this letter of request as a good sign," said community spokesman Margaritis Schinas.	s16
es-en.1	9		sees in this letter of request a positive sign, said community spokesman Margaritis Schinas.	s5
es-en.1	9		sees in this letter of request a positive signal, said community spokesman Margaritis Schinas.	s7
es-en.1	9		sees a positive sign in this petition letter, said community spokesman Margaritis Schinas.	s12
es-en.1	9		have seen this letter of request as a positive sign, said community spokesman Margaritis Schinas.	s9
es-en.1	9		sees in this letter of request a positive signal,  says Margaritis Schinas, the community spokeman	s6
es-en.1	9		sees in this letter of request a positive sign, said community spokesman Margaritis Schinas.	s8
es-en.1	9		sees a positive sign in this request, according to community spokesperson Margaritis Schinas.	s2
es-en.1	9		sees in this request letter a positive sign, said community spokesman Margaritis Schinas.	s4
		----		
		----		
		----		
es-en.1	10	----	Atenas ha negociado a contrarreloj en las últimas horas para formalizar una petición admisible por los socios del euro,	
es-en.1	10	----	Athens has negotiated around the clock in the final hours to formalize an admissible request by euro partners,	
		----		
es-en.1	10		Athens has negotiated around the clock in the final hours to formalize an admissible petition by euro partners,	s12
es-en.1	10		Athens has negotiated around the clock in the final hours to formalize an admissible request by euro partners,	s9
es-en.1	10		Athens has negotiated around the clock in the final hours to formalize an admissible request by euro partners,	s1
es-en.1	10		Athens has negotiated around the clock in these last  hours to formalize an admissible request for its euro partners,	s4
es-en.1	10		Athens has negotiated around the clock in the final hours to formalize an admissible request by euro partners,	s3
es-en.1	10		Athens has negotiated around the clock in the last few hours to issue a legitimate request by Euro partners	s16
es-en.1	10		In the last hours, Athens has negotiated around the clock to formalize an acceptable request by euro partners,	s6
es-en.1	10		Athens has negotiated around the clock in the final hours to formalize an admissible request by the euro partners,	s2
es-en.1	10		Athens has negotiated around the clock in the final hours to formalize an admissible request by euro partners,	s8
es-en.1	10		In the final hours, Athens has negotiated around the clock to formalize a request acceptable to its euro partners,	s5
es-en.1	10		Athens has negotiated around the clock in the final hours to formalize an admissible request by euro partners,	s7
		----		
		----		
		----		
es-en.1	11	----	que está basada, según las primeras informaciones, en un borrador elaborado conjuntamente por el ministro y la Comisión Europea el pasado lunes.	
es-en.1	11	----	that is based, according to the first reports, a draft prepared jointly by the Ministry and the European Commission on Monday.	
		----		
es-en.1	11		that is based, according to the first reports, on a draft prepared jointly by the Ministry and the European Commission last Monday.	s2
es-en.1	11		that is based, according to the first reports, on a draft that was prepared jointly by the Ministry and the European Commission on Monday.	s7
es-en.1	11		based, according to the first reports, on a draft prepared jointly by the Ministry and the European Commission last Monday.	s4
es-en.1	11		that is based, according to the first reports, on a draft prepared jointly by the Ministry and the European Commission on Monday.	s3
es-en.1	11		that is based, according to the first reports, on a draft prepared jointly by the Ministry and the European Commission on Monday.	s9
es-en.1	11		that is based, according to the first reports, on a draft prepared jointly by the Ministry and the European Commission on Monday.	s16
es-en.1	11		that is based, according to the first reports, on a draft prepared on Monday by the Ministry and the European Commission together.	s6
es-en.1	11		that is based, according to the first reports, a draft prepared jointly by the Ministry and the European Commission last Monday.	s1
es-en.1	11		that is based on, according to the first reports, a draft jointly prepared on Monday by the Ministry and the European Commission.	s8
es-en.1	11		which is based, according to the first reports, on a draft prepared jointly by the Ministry and the European Commission on Monday.	s5
es-en.1	11		that is based on, according to the first reports, a draft prepared jointly by the Ministry and the European Commission on Monday.	s12
		----		
		----		
		----		
es-en.1	12	----	Grecia no quería una extensión del actual rescate con las condiciones asociadas (recortes y reformas).	
es-en.1	12	----	Greece did not want an extension of the current rescue with associated conditions (cuts and reforms).	
		----		
es-en.1	12		Greece did not want a current rescue extension with associated conditions (cuts and reforms).	s16
es-en.1	12		Greece did not want an extension of the current bailout with associated conditions (cuts and reforms).	s3
es-en.1	12		Greece did not want an extension of the current rescue with the associated conditions (cuts and reforms).	s7
es-en.1	12		Greece did not want an extension of the current bailout, with its associated conditions (cuts and reforms).	s5
es-en.1	12		Greece did not want an extension of the current rescue with its associated conditions (cuts and reforms).	s4
es-en.1	12		Greece did not want an extension of the current rescue given the associated conditions (cuts and reforms).	s6
es-en.1	12		Greece did not want an extension of the current rescue with associated conditions (cuts and reforms).	s8
es-en.1	12		Greece did not want an extension of the current bailout with the associated conditions (cuts and reforms).	s1
es-en.1	12		Greece did not want an extension of the current rescue with associated conditions (cuts and reforms).	s9
es-en.1	12		Greece did not want an extension of the current rescue with the terms listed (cuts and reforms).	s12
es-en.1	12		Greece did not want an extension of the current rescue with associated conditions (cuts and reforms).	s2
		----		
		----		
		----		
es-en.1	13	----	Y Europa quiere que Tsipras pase por el aro, para darle algo de flexibilidad una vez acepte las reglas impuestas.	
es-en.1	13	----	And Europe wants Tsipras pass through the hoop, to give some flexibility once you accept the imposed rules.	
		----		
es-en.1	13		And Europe wants Tsipras to pass through the hoop, to give some flexibility once they accept the imposed rules.	s3
es-en.1	13		And Europe wants Tsipras to pass through the hoop, to give some flexibility once the imposed rules are accepted.	s1
es-en.1	13		Europe wants Tsipras to comply by the book, to be flexible once accepting the determined regulations.	s16
es-en.1	13		And Europe wants Tsipras to agree, in order to give it some flexibility once the imposed rules are accepted.	s5
es-en.1	13		And Europe wants Tsipras to pass through the hoop, to give to it some flexibility once it accept the rules imposed.	s6
es-en.1	13		And Europe wants Tsipras to pass through the hoop, in order to give some flexibility once Greece accepts the imposed rules.	s12
es-en.1	13		And Europe wants Tsipras to jump through the hoop, to give some flexibility once he accepts the imposed rules.	s4
es-en.1	13		And Europe wants Tsipras to jump through the hoop, in order to give it some flexibility once the imposed rules are accepted.	s8
es-en.1	13		And Europe wants Tsipras to pass through the hoop, to give him some flexibility once the imposed rules are accepted.	s2
es-en.1	13		And Europe wants Tsipras to pass through the hoop, to give some flexibility once the imposed rules are accepted.	s9
es-en.1	13		And Europe wants Tsipras to pass through the hoop, to give him some flexibility once he accepts the imposed rules.	s7
		----		
		----		
		----		
es-en.1	14	----	Lo más probable, al final, es un acuerdo de compromiso, que parte de la base de la propuesta enviada por Grecia,	
es-en.1	14	----	Is likely, in the end, a compromise agreement, as part of the basis of the proposal submitted by Greece,	
		----		
es-en.1	14		Most likely, in the end, there will be a compromise agreement, as part of the base of the proposal submitted by Greece,	s3
es-en.1	14		In the end, a compromise agreement is likely, as part of the basis of the proposal submitted by Greece,	s4
es-en.1	14		A compromise agreement, is most likely to result at the end, based off of the proposal submitted by Greece,	s7
es-en.1	14		In the end, the most likely event is a compromise agreement derived from the basis of the proposal submitted by Greece,	s5
es-en.1	14		The most likely outcome, in the end, would be a compromise, as part of the basis of the proposal submitted by Greece,	s12
es-en.1	14		Most likely, in the end, it is a compromise agreement, as part of the basis of the proposal submitted by Greece,	s8
es-en.1	14		The most likely, in the end, is a compromise agreement, as part of the basis of the proposal submitted by Greece,	s9
es-en.1	14		It is most likely that, in the end, a compromise agreement, taking the proposal submitted by Greece as a starting point,	s1
es-en.1	14		The most likely, in the end, is a compromise agreement, as part of the basis of the proposal submitted by Greece,	s2
es-en.1	14		In the end, it is likely that a compromise agreement is reached, which is generated based on the proposal submitted by Greece,	s6
es-en.1	14		It is likely, in the end, that a compromise agreement, as part of the basis of the proposal be submitted by Greece,	s16
		----		
		----		
		----		
es-en.1	15	----	pero en la que el Eurogrupo incluirá las exigencias de Alemania y compañía, según las fuentes consultadas.	
es-en.1	15	----	but in which the Eurogroup will include demands for Germany and company, according to the sources consulted.	
		----		
es-en.1	15		but in which Eurogroup will include demands for Germany and company, according to the sources consulted.	s12
es-en.1	15		but in which the Eurogroup will include demands from Germany and company, according to the sources that were consulted.	s7
es-en.1	15		but in which the Eurogroup will include demands from Germany and company, according to the sources consulted.	s1
es-en.1	15		but in which the Eurogroup will include demands for Germany and company, according to the sources consulted.	s6
es-en.1	15		but in which the Eurogroup will include demands for Germany and company, according to the sources consulted.	s2
es-en.1	15		but in which Eurogroup will include demands for Germany and company, according to the sources consulted.	s3
es-en.1	15		but in which the Eurogroup will include demands from Germany and company, according to the sources consulted.	s5
es-en.1	15		but in which the Eurogroup will include demands for Germany and company, according to the sources consulted.	s8
es-en.1	15		but in which the Eurogroup will include demands for Germany and company, according to the sources consulted.	s9
es-en.1	15		in which the European Union will include demands from Germany and the other countries, according to sources .	s16
es-en.1	15		but in which the Eurogroup will include demands for Germany and company, according to the sources consulted.	s4
		----		
		----		
		----		
es-en.1	16	----	Queda negociación para rato.	
es-en.1	16	----	Bargaining is for a while.	
		----		
es-en.1	16		the bargaining remains for a time.	s9
es-en.1	16		There is still some bargaining to be done.	s8
es-en.1	16		Negotiations are currently taking place.	s7
es-en.1	16		Negotiations will still continue for a while	s6
es-en.1	16		Bargaining will continue for a while.	s5
es-en.1	16		Bargaining will last for a while.	s4
es-en.1	16		Bargaining will last for a while.	s2
es-en.1	16		Bargaining will take a while.	s3
es-en.1	16		Bargaining is still ongoing.	s16
es-en.1	16		Bargaining will still go on for a while.	s12
es-en.1	16		There is still time for negotiation.	s1
		----		
		----		
		----		
es-en.1	17	----	Y no demasiado tiempo: el programa actual acaba en febrero	
es-en.1	17	----	And not too long: the current program ends in February	
		----		
es-en.1	17		And not too long: the current program ends in February	s4
es-en.1	17		And not very much time: the current program ends in February	s8
es-en.1	17		And not too long: the current program ends in February	s12
es-en.1	17		And not too long: the current program ends in February	s9
es-en.1	17		And not too long: the current program ends in February	s2
es-en.1	17		But not too long: the current program ends in February	s16
es-en.1	17		But not for too long because the current program ends in February	s6
es-en.1	17		And not too long: the current schedule ends in February	s7
es-en.1	17		And not too long: the current program ends in February	s5
es-en.1	17		And there is not much time: the current program ends in February	s3
es-en.1	17		But not too long: the current program ends in February	s1
		----		
		----		
		----		
es-en.1	18	----	y las necesidades financieras de Grecia son inasumibles por el Estado heleno sin la ayuda de los socios europeos.	
es-en.1	18	----	and the financial needs of Greece are impractical by the Greek State without the help of its European partners.	
		----		
es-en.1	18		and the financial needs of Greece cannot be met by the Greek government without the help of its European partners.	s5
es-en.1	18		and the financial needs of Greece are insurmountable by the Greek State without the help of its European partners.	s4
es-en.1	18		and the financial needs of Greece are impractical for the Greek State without the help of its European partners.	s8
es-en.1	18		and Greece's financial trouble will be severe without help fromits European partners.	s16
es-en.1	18		and the financial needs of Greece are impractical for the Greek State without the help of its European partners.	s12
es-en.1	18		and the financial needs of Greece are impractical for the Greek State without the help of its European partners.	s2
es-en.1	18		and the financial needs of Greece are impractical by the Greek State without the help of its European partners.	s3
es-en.1	18		and the financial needs of Greece are impractical for the Greek State without the help of its European partners.	s9
es-en.1	18		it is impossible for the Greek State to assume the financial needs of Greece without the help of its European partners.	s1
es-en.1	18		and the financial needs of Greece cannot be met by the Greek State without the help of its European partners.	s7
es-en.1	18		and Greece's financial needs cannot be met by the Greek State without the help of its European partners.	s6
		----		
		----		
		----		
es-en.1	19	----	Atenas y sus bancos no tienen acceso al mercado.	
es-en.1	19	----	Athens and its banks do not have access to the market.	
		----		
es-en.1	19		Athens and its banks do not have access to the market.	s8
es-en.1	19		Athens and its banks do not have access to the market.	s5
es-en.1	19		Athens and its banks do not have access to the market.	s3
es-en.1	19		Athens and its banks do not have access to the market.	s12
es-en.1	19		Athens and its banks do not have access to the market.	s4
es-en.1	19		Athens and its financial institutions do not have access to the market.	s16
es-en.1	19		Athens and its banks do not have access to the market.	s7
es-en.1	19		Athens and its banks do not have access to the market.	s2
es-en.1	19		Athens and its banks do not have access to the market.	s9
es-en.1	19		Athens and its banks do not have access to the market.	s1
es-en.1	19		Athens and its banks do not have access to the market.	s6
		----		
		----		
		----		
es-en.1	20	----	La economía se ha parado.	
es-en.1	20	----	The economy has stopped.	
		----		
es-en.1	20		The economy has stagnated.	s16
es-en.1	20		The economy has stopped.	s7
es-en.1	20		The economy has stopped.	s5
es-en.1	20		The economy has halted.	s8
es-en.1	20		The economy has stalled.	s6
es-en.1	20		The economy has stopped.	s9
es-en.1	20		The economy has stopped.	s1
es-en.1	20		The economy has stopped.	s12
es-en.1	20		The economy has stopped.	s4
es-en.1	20		The economy has stopped.	s3
es-en.1	20		The economy has stopped.	s2
		----		
		----		
		----		
es-en.1	21	----	La huida de capitales no se detiene.	
es-en.1	21	----	Capital flight is not stopped.	
		----		
es-en.1	21		Capital flight has not stopped.	s3
es-en.1	21		Capital escape has not stopped.	s8
es-en.1	21		Capital flight has not stopped.	s2
es-en.1	21		Capital loss continues.	s6
es-en.1	21		Capital flight is not stopped.	s9
es-en.1	21		Capital flight is still ongoing.	s16
es-en.1	21		Capital flight has not stopped.	s12
es-en.1	21		Capital trading is not stopped.	s1
es-en.1	21		Capital flight is not stopped.	s4
es-en.1	21		Capitals are escaping without stopping	s7
es-en.1	21		Capital flight isn't slowing down.	s5
		----		
		----		
		----		
es-en.1	22	----	Y Atenas ni siquiera tiene ya un superávit primario (sin contar el pago de intereses) con el que presumir y negociar.	
es-en.1	22	----	And Athens has even already a primary surplus (excluding interest payments) that show off and negotiate.	
		----		
es-en.1	22		And Athens still does not have a primary surplus (excluding interest payments) with which to show off and negotiate.	s3
es-en.1	22		And Athens does not even have a primary surplus (excluding interest payments) to show for itself and negotiate with.	s7
es-en.1	22		And Athens no longer even has a primary surplus (excluding interest payments) that show and negotiate.	s8
es-en.1	22		And Athens does not even have a primary surplus (excluding interest payments) to show off and negotiate with.	s4
es-en.1	22		And Athens does not even have a primary surplus (excluding interest payments) in order to boast and negotiate.	s1
es-en.1	22		And Athens already has a primary surplus (excluding interest payments) that show off and negotiate.	s9
es-en.1	22		And Athens even already has a primary surplus (excluding interest payments) to show off and negotiate.	s2
es-en.1	22		And Athens already has a primary surplus (excluding interest payments) with which to show off and negotiate.	s5
es-en.1	22		Athens doesn not even have a primary surplus (excluding interest payments) to show and to negotiate with.	s16
es-en.1	22		And Athens does not even have a primary surplus (excluding interest payments) with which it can show off and negotiate.	s6
es-en.1	22		And Athens does not even have a primary surplus (excluding interest payments) to use to show off and negotiate.	s12
		----		
		----		
		----		
es-en.1	23	----	La petición griega será examinada este jueves por el grupo de trabajo del Eurogrupo	
es-en.1	23	----	The Greek request will be examined Thursday by the Eurogroup working group	
		----		
es-en.1	23		The Greek request will be examined this Thursday by the Eurogroup working group	s7
es-en.1	23		The Greek request will be examined Thursday by the Eurogroup working group	s4
es-en.1	23		The Greek request will be examined this Thursday by the Eurogroup working group	s2
es-en.1	23		The Greek request will be examined Thursday by the Eurogroup working group	s3
es-en.1	23		The Greek request will be examined Thursday by the Eurogroup Working Group	s8
es-en.1	23		The Greek request will be examined Thursday by the European Union's workers union	s16
es-en.1	23		The Greek petition will be examined Thursday by the Eurogroup working group	s12
es-en.1	23		The Greek request will be examined Thursday by the Eurogroup working group	s6
es-en.1	23		The Greek request will be examined Thursday by the Eurogroup team	s5
es-en.1	23		The Greek request will be examined this Thursday by the working Eurogroup.	s1
es-en.1	23		The Greek request will be examined Thursday by the Eurogroup working group	s9
		----		
		----		
		----		
es-en.1	24	----	y mañana viernes por los ministros de la zona euro (Eurogrupo), según ha confirmado también Dijsselbloem en Twitter.	
es-en.1	24	----	and Friday morning by the Ministers of the zone euro (Eurogroup), as also confirmed by Dijsselbloem on Twitter.	
		----		
es-en.1	24		and Friday morning by the Ministers of the euro zone (Eurogroup), as confirmed by Dijsselbloem on Twitter as well.	s8
es-en.1	24		and Friday morning by the Ministers of the euro zone (Eurogroup), as also confirmed by Dijsselbloem on Twitter.	s12
es-en.1	24		as well as Friday morning by the Ministers of the Eurozone (European Union), as Dijsselbloem confirmed  on Twitter.	s16
es-en.1	24		and Friday morning by the Ministers of the euro zone (Eurogroup), as also confirmed by Dijsselbloem on Twitter.	s9
es-en.1	24		and tomorrow, Friday, by the Ministers of the euro zone (Eurogroup), as also confirmed by Dijsselbloem on Twitter.	s1
es-en.1	24		and Friday morning by the Ministers of the euro area (Eurogroup), as also confirmed by Dijsselbloem on Twitter.	s3
es-en.1	24		and Friday morning by the Ministers of the euro zone (Eurogroup), as confirmed also by Dijsselbloem on Twitter.	s2
es-en.1	24		and Friday morning by the Ministers of the zone euro (Eurogroup), as it was confirmed by Dijsselbloem on Twitter.	s6
es-en.1	24		and Friday morning by the Ministers of the Euro zone (Eurogroup), as also confirmed by Dijsselbloem on Twitter.	s4
es-en.1	24		and Friday morning by the Ministers of the euro zone (Eurogroup), which was also confirmed by Dijsselbloem on Twitter.	s5
es-en.1	24		and on Friday  by the Ministers of the euro zone (Eurogroup), as has been confirmed by Dijsselbloem on Twitter.	s7
		----		
		----		
		----		
es-en.1	25	----	El BCE dio anoche un empujón a Atenas, con la ampliación de las líneas de liquidez de emergencia.	
es-en.1	25	----	The ECB last night gave a boost to Athens, with the extension of the emergency liquidity lines.	
		----		
es-en.1	25		Last night the ECB gave a boost to Athens, with the extension of the emergency liquidity lines.	s4
es-en.1	25		The ECB gave a boost to Athens last night, with the extension of the emergency liquidity lines.	s2
es-en.1	25		Last night the ECB gave a boost to Athens, with the extension of the emergency liquidity lines.	s3
