doc130	16	8	“For US national security interests it is really really important that Europeans remained our supporters in respect of our joint counter-terrorism efforts,” said democrat Murphy in an interview from Washington, the Chairman of the International Relations of the Senate Subcommittee on European Affairs, working in the position his first term.	s3-en
doc130	17	8	“And I am going to Europe to make them understand that we must continue to cooperate in the fight against terrorism, despite their anger over these NSA programs.”	s3-en
doc130	18	8	News that the NSA collected millions of records of telephone calls in Europe worsened relations with some US allies, although the head of the agency said this week that they were inaccurate and reflected a misunderstanding regarding collected metadata that NATO allies collected and which they shared with the United States.	s3-en
doc130	19	8	In other quoted information documents released by Snowden showed that the NSA continued monitoring German Chancellor Angela Merkel`s mobile phone as well as phones of approximately 34 other world leaders.	s3-en
doc130	20	10	Director of National Intelligence James Klapper defended espionage activities in respect to allies as necessary and said that it is common for both sides.	s3-en
doc130	21	10	In the midst of all of this Murphy said that his office will organize a trip for the members of Congress, which is expected to take place this year, and that he hoped that the delegation will include members of both parties and both houses.	s3-en
doc130	22	10	The names of the other participating legislators should be revealed in the coming days.	s3-en
doc130	23	10	According to him, the program of the trip is still at the development stage.	s3-en
doc130	24	8	Although Murphy has said that the goal of the trip is to improve relations, he also said that “a degree of well-meant rigidity” will take place.	s3-en
doc130	25	8	He said that European leaders must be honest with their people in what spyware programs they have used for many years.	s3-en
doc130	26	8	“While we can change our surveillance program to better protect the rights of Europeans, they must also agree with the fact that we are not the only people involved in intelligence activities, ” Murphy said.	s3-en
doc130	27	10	Meanwhile, Mr. Kerry will head to the Middle East and to Poland  this weekend to address hostility against the US strategy in Syria, Egypt and Iran and also the United States intelligence activity .	s3-en
