doc130	9	10	mr kerry insisted , however , that the nsa acted out of good intentions and that its tracking operations have saved many lives .	s5-en
doc130	10	10	he added : “ we are in a new world where people are ready to blow themselves up .	s5-en
doc130	11	4	in the world there is radical extremism , безрассудный__bezrassudnyy and determined to kill people , blowing up people and attack the government .	s5-en
doc130	12	8	and if you were able to intercept it , stop it before it happens ?	s5-en
doc130	13	10	we actually prevent crashing planes , explosions of buildings and killings of people because we were able to learn more about these plans in advance . ”	s5-en
doc130	14	8	meanwhile , u.s. lawmakers направятся__napravyatsya in europe to help resolve issues associated with the alleged u.s. espionage abroad and to convince europeans of the need to continue joint anti-terrorism measures with the united states , said the chairman of the senate subcommittee on european affairs on thursday .	s5-en
doc130	15	6	senator from connecticut , chris murphy said he talked with members of the european parliament , and the other parties on this week and is concerned about their threats to suspend participation in the anti-terrorist organizations because of disappointment in connection with the actions of the national security agency .	s5-en
doc130	16	6	“ it is very important for US national security that europeans remain our supporters in respect to our joint counter-terrorism efforts , ” said democrat murphy ,currently serving his first term and serving as the chairman of the international relations of the senate subcommittee on european affairs , in an interview from washington .	s5-en
doc130	17	8	“ and i am going to europe , to get them to understand that we must continue to cooperate in the fight against terrorism , despite their anger over these nsa programs . ”	s5-en
doc130	18	6	news that the nsa collected millions of records of telephone calls in europe worsened relations with the us and some of its allies , although the head of the agency said this week that they were inaccurate and reflected a misunderstanding that collected meta-data nato allies and which they shared with the united states .	s5-en
doc130	19	4	other quoted Snowden documents разоблачениях__razoblacheniyakh released  showing that the nsa continued monitoring the mobile phone of german chancellor angela merkel , as well as phones of approximately 34 other world leaders .	s5-en
doc130	20	8	director of national intelligence james clapper defended the espionage activities in respect of allies as necessary and said that it is commonplace on both sides .	s5-en
doc130	21	8	against the backdrop of this hype murphy said his office organized a trip for members of congress , which is expected to take place this year , and that he hoped that the delegation will include members of both parties and both houses .	s5-en
doc130	22	10	the names of the other participating legislators should be known in the coming days .	s5-en
doc130	23	8	according to him , the program of the trip are still at the development stage .	s5-en
doc130	24	6	although murphy has said that the goal of the trip is to improve relations , he said that “ a degree of well-meaning rigidity ” will emerge .	s5-en
doc130	25	8	he said that european leaders must be honest with their people in what spyware programs they have used for many years .	s5-en
doc130	26	8	“ while we can change our tracking program to better protect the rights of europeans , they must also agree with the fact that we are not the only people involved in intelligence activities , ” murphy said .	s5-en
doc130	27	6	meanwhile , mr kerry will head to the middle east and poland this weekend to solve the problems of hostility against the u.s. strategy in syria , egypt and iran , but also the united states intelligence activity .	s5-en
