doc130	15	4	the senator from connecticut , chris murphy said he talked with members of the european parliament , and the other parties on this week and is concerned about their threats to suspend participation in the anti-terrorist organizations because of disappointment in connection with the persecution of the national security agency .	en
doc130	16	4	“ for us national security interests are really important to europeans remained our supporters in respect of our joint counter-terrorism efforts , ” said democrat murphy , working in the position of first term and is the chairman of the international relations of the senate subcommittee on european affairs , in an interview from washington .	en
doc130	17	6	“ and i am going to europe , to give them to understand that we must continue to cooperate in the fight against terrorism , despite their anger over these nsa programs . ”	en
doc130	18	4	news that the nsa collected millions of records of telephone calls in europe worsen relations with some allies of the us , although the head of the agency said this week that they were inaccurate and reflected a misunderstanding that collected metadata nato allies and which they shared with the united states .	en
doc130	19	4	in other quoted сноуденом__snoudenom разоблачениях__razoblacheniyakh released documents showing that the nsa continued monitoring the mobile phone of german chancellor angela merkel , as well as phones of approximately 34 other world leaders .	en
doc130	20	6	director of national intelligence james клаппер__klapper defended espionage activities in respect of allies as necessary and said that it is commonplace on both sides .	en
doc130	21	8	against the backdrop of this hype murphy said his office organizes a trip members of congress , which is expected to take place this year , and that he hoped that the delegation will include members of both parties and both houses .	en
doc130	22	8	the names of the other participating legislators should be voiced in the coming days .	en
doc130	23	8	according to him , the program of the trip are still at the development stage .	en
doc130	24	6	although murphy has said that the goal of the trip is to improve relations , he said that “ a degree of rigidity well-meaning ” will emerge .	en
doc130	25	6	he said that european leaders must be honest with his people in what spyware programs they have used for many years .	en
doc130	26	8	“ while we can change our tracking program to better protect the rights of europeans , they must also agree with the fact that we are not the only people involved in intelligence activities , ” murphy said .	en
doc130	27	6	meanwhile , mr kerry will head into this weekend in the middle east and in poland for solving the problems of hostility against the u.s. strategy in syria , egypt and iran , but also the united states intelligence activity .	en
